artifact_group,method,requested_far,tar_percent,far_rule,actual_far,checkpoint_sha256,calibration,review_status,finite_evidence,source,source_sha256,original_csv
channelwise_linear_head_20260915,ijbc-IJBC,1e-06,89.1,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_linear_head_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_linear_head_20260915/ijbc_full/linear_head/ijbc_tar_at_far.csv
channelwise_linear_head_20260915,ijbc-IJBC,1e-05,93.39,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_linear_head_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_linear_head_20260915/ijbc_full/linear_head/ijbc_tar_at_far.csv
channelwise_linear_head_20260915,ijbc-IJBC,0.0001,95.78,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_linear_head_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_linear_head_20260915/ijbc_full/linear_head/ijbc_tar_at_far.csv
channelwise_linear_head_20260915,ijbc-IJBC,0.001,97.32,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_linear_head_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_linear_head_20260915/ijbc_full/linear_head/ijbc_tar_at_far.csv
channelwise_linear_head_20260915,ijbc-IJBC,0.01,98.39,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_linear_head_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_linear_head_20260915/ijbc_full/linear_head/ijbc_tar_at_far.csv
channelwise_linear_head_20260915,ijbc-IJBC,0.1,98.99,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_linear_head_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_linear_head_20260915/ijbc_full/linear_head/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_deployment_v7_20260908,ijbc-IJBC,1e-06,83.11,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [11], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/slurm-358939.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_deployment_v7_20260908,ijbc-IJBC,1e-05,91.89,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [11], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/slurm-358939.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_deployment_v7_20260908,ijbc-IJBC,0.0001,95.18,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [11], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/slurm-358939.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_deployment_v7_20260908,ijbc-IJBC,0.001,96.84,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [11], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/slurm-358939.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_deployment_v7_20260908,ijbc-IJBC,0.01,98.22,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [11], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/slurm-358939.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_deployment_v7_20260908,ijbc-IJBC,0.1,98.99,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [11], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/slurm-358939.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_deployment_v7_20260908/ijbc_final/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_layer3x2_20260908,ijbc-IJBC,1e-06,79.31,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [13], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/slurm-356239.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/result/r50_controlled_d2_l3x2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_layer3x2_20260908,ijbc-IJBC,1e-05,88.7,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [13], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/slurm-356239.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/result/r50_controlled_d2_l3x2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_layer3x2_20260908,ijbc-IJBC,0.0001,93.04,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [13], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/slurm-356239.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/result/r50_controlled_d2_l3x2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_layer3x2_20260908,ijbc-IJBC,0.001,95.72,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [13], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/slurm-356239.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/result/r50_controlled_d2_l3x2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_layer3x2_20260908,ijbc-IJBC,0.01,97.57,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [13], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/slurm-356239.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/result/r50_controlled_d2_l3x2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_layer3x2_20260908,ijbc-IJBC,0.1,98.8,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [13], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/slurm-356239.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_layer3x2_20260908/ijbc/result/r50_controlled_d2_l3x2/ijbc_tar_at_far.csv
shared_d2_C_20260913,ijbc-IJBC,1e-06,0.0,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 938647, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 27439355249656, ""path"": ""work_dirs/shared_d2_C_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_C_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_C_20260913,ijbc-IJBC,1e-05,0.0,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 938647, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 27439355249656, ""path"": ""work_dirs/shared_d2_C_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_C_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_C_20260913,ijbc-IJBC,0.0001,0.0,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 938647, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 27439355249656, ""path"": ""work_dirs/shared_d2_C_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_C_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_C_20260913,ijbc-IJBC,0.001,0.0,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 938647, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 27439355249656, ""path"": ""work_dirs/shared_d2_C_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_C_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_C_20260913,ijbc-IJBC,0.01,0.0,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 938647, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 27439355249656, ""path"": ""work_dirs/shared_d2_C_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_C_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_C_20260913,ijbc-IJBC,0.1,0.0,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 938647, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 27439355249656, ""path"": ""work_dirs/shared_d2_C_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_C_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_source_channel_v18_20260909,ijbc-IJBC,1e-06,80.27,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [4], ""path"": ""work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/slurm-363184.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_source_channel_v18_20260909,ijbc-IJBC,1e-05,90.83,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [4], ""path"": ""work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/slurm-363184.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_source_channel_v18_20260909,ijbc-IJBC,0.0001,94.89,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [4], ""path"": ""work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/slurm-363184.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_source_channel_v18_20260909,ijbc-IJBC,0.001,96.71,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [4], ""path"": ""work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/slurm-363184.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_source_channel_v18_20260909,ijbc-IJBC,0.01,98.19,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [4], ""path"": ""work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/slurm-363184.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_source_channel_v18_20260909,ijbc-IJBC,0.1,98.96,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [4], ""path"": ""work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/slurm-363184.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_source_channel_v18_20260909/c093_l10_k1_f085/ijbc/result/controlled_d2/ijbc_tar_at_far.csv
shared_d2_B_20260913,ijbc-IJBC,1e-06,4.78,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_B_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_B_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_B_20260913,ijbc-IJBC,1e-05,7.99,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_B_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_B_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_B_20260913,ijbc-IJBC,0.0001,15.68,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_B_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_B_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_B_20260913,ijbc-IJBC,0.001,27.65,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_B_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_B_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_B_20260913,ijbc-IJBC,0.01,46.35,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_B_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_B_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_B_20260913,ijbc-IJBC,0.1,71.37,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_B_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_B_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,1e-06,90.04,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 7931, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 20508091907, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_1000_full/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_1000_full/channelwise_calibration1000/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,1e-05,93.77,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 7931, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 20508091907, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_1000_full/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_1000_full/channelwise_calibration1000/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,0.0001,95.64,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 7931, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 20508091907, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_1000_full/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_1000_full/channelwise_calibration1000/ijbc_tar_at_far.csv
